route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,dwell_time,passenger_load,departure_time,avl_dep_sec
20,911411030,14764,27,06:36:26,23786,911411030,2019-09-03 06:38:32,23912.0,21,18,2019-09-03 06:38:53,23933.0
20,911316020,421,34,06:30:33,23433,911316020,2019-09-03 06:38:36,23916.0,0,32,2019-09-03 06:38:36,23916.0
20,911240020,8613,67,06:37:00,23820,911240020,2019-09-03 06:38:36,23916.0,442,4,2019-09-03 06:44:17,24257.0
20,910504020,17163,17,06:37:55,23875,910504020,2019-09-03 06:38:40,23920.0,4,1,2019-09-03 06:38:44,23924.0
20,911316020,16088,35,06:30:58,23458,911316020,2019-09-03 06:38:50,23930.0,0,32,2019-09-03 06:38:50,23930.0
20,911316020,423,36,06:31:33,23493,911316020,2019-09-03 06:39:09,23949.0,0,32,2019-09-03 06:39:09,23949.0
20,911411030,415,28,06:36:56,23816,911411030,2019-09-03 06:39:15,23955.0,0,18,2019-09-03 06:39:15,23955.0
20,911411030,416,29,06:37:30,23850,911411030,2019-09-03 06:39:36,23976.0,17,16,2019-09-03 06:39:53,23993.0
20,910504020,15848,18,06:38:42,23922,910504020,2019-09-03 06:39:50,23990.0,1,1,2019-09-03 06:39:51,23991.0
20,910504020,406,19,06:39:17,23957,910504020,2019-09-03 06:40:20,24020.0,3,2,2019-09-03 06:40:23,24023.0
20,911411030,417,30,06:38:13,23893,911411030,2019-09-03 06:40:23,24023.0,0,16,2019-09-03 06:40:23,24023.0
20,911411030,15185,31,06:38:42,23922,911411030,2019-09-03 06:40:38,24038.0,0,16,2019-09-03 06:40:38,24038.0
20,911316020,15364,37,06:32:08,23528,911316020,2019-09-03 06:40:57,24057.0,7,27,2019-09-03 06:41:04,24064.0
20,911411030,16110,32,06:39:12,23952,911411030,2019-09-03 06:41:03,24063.0,0,16,2019-09-03 06:41:03,24063.0
20,910504020,14500,20,06:40:00,24000,910504020,2019-09-03 06:41:18,24078.0,0,2,2019-09-03 06:41:18,24078.0
20,911411030,420,33,06:39:42,23982,911411030,2019-09-03 06:41:27,24087.0,11,17,2019-09-03 06:41:38,24098.0
20,911411030,421,34,06:40:03,24003,911411030,2019-09-03 06:41:56,24116.0,0,17,2019-09-03 06:41:56,24116.0
20,910504020,15852,21,06:40:51,24051,910504020,2019-09-03 06:41:58,24118.0,0,1,2019-09-03 06:41:58,24118.0
20,911316020,425,38,06:32:46,23566,911316020,2019-09-03 06:42:06,24126.0,0,28,2019-09-03 06:42:06,24126.0
20,911411030,16088,35,06:40:28,24028,911411030,2019-09-03 06:42:09,24129.0,0,17,2019-09-03 06:42:09,24129.0
20,910504020,409,22,06:41:30,24090,910504020,2019-09-03 06:42:21,24141.0,12,0,2019-09-03 06:42:33,24153.0
20,911411030,423,36,06:41:03,24063,911411030,2019-09-03 06:42:29,24149.0,0,17,2019-09-03 06:42:29,24149.0
20,911316020,15384,39,06:33:24,23604,911316020,2019-09-03 06:42:42,24162.0,7,31,2019-09-03 06:42:49,24169.0
20,911411030,15364,37,06:41:38,24098,911411030,2019-09-03 06:42:59,24179.0,15,18,2019-09-03 06:43:14,24194.0
20,910504020,18047,23,06:42:22,24142,910504020,2019-09-03 06:43:07,24187.0,0,0,2019-09-03 06:43:07,24187.0
20,911316020,427,40,06:33:51,23631,911316020,2019-09-03 06:43:15,24195.0,9,33,2019-09-03 06:43:24,24204.0
20,910504020,17841,24,06:43:15,24195,910504020,2019-09-03 06:43:52,24232.0,0,0,2019-09-03 06:43:52,24232.0
